booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,commission_amount,net_room_revenue,number_of_rooms,adults_count,children_count,review_flag,review_reason,revenue_validated,total_revenue_rounded,commission_rounded,net_revenue_rounded,checkin_day_name,checkin_is_weekend,checkin_is_holiday,checkin_season,net_realized_revenue,True_Room_Revenue,Penalty_Revenue
RES-14770,GST-8377,45659,45703,45705,RT_STD,RC_PROMO,CH_BKG,SEG_GRP,Checked-Out,3950.1,592.51,3357.59,1,1,1,OK,,PASS,3950.1,592.51,3357.59,Saturday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-14771,GST-8616,45697,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1975.05,355.51,1619.54,1,2,0,OK,,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14772,GST-8715,45694,45703,45704,RT_STD,RC_RACK,CH_DIR,SEG_LEI,Checked-Out,2310,0,2310,1,1,0,OK,,PASS,2310,0,2310,Saturday,TRUE,FALSE,High Season,2310,2310,0
RES-14773,GST-6628,45701,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14774,GST-5061,45702,45703,45705,RT_SUT,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,10533.6,1896.05,8637.55,1,2,1,OK,,PASS,10533.6,1896.05,8637.55,Saturday,TRUE,FALSE,High Season,10533.6,10533.6,0
RES-14775,GST-6344,45691,45703,45705,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,4389,790.02,3598.98,1,1,0,OK,,PASS,4389,790.02,3598.98,Saturday,TRUE,FALSE,High Season,4389,4389,0
RES-14776,GST-8177,45695,45703,45705,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Cancelled,3862.32,695.22,3167.1,1,1,1,INFO,Cancelled with revenue,PASS,3862.32,695.22,3167.1,Saturday,TRUE,FALSE,High Season,0,0,3862.32
RES-14777,GST-7133,45641,45703,45704,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,1931.16,289.67,1641.49,1,3,0,OK,,PASS,1931.16,289.67,1641.49,Saturday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14778,GST-8301,45663,45703,45704,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,1931.16,289.67,1641.49,1,2,2,OK,,PASS,1931.16,289.67,1641.49,Saturday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14779,GST-8376,45691,45703,45705,RT_STD,RC_CORP,CH_EXP,SEG_TRA,Checked-Out,3862.32,695.22,3167.1,1,1,0,OK,,PASS,3862.32,695.22,3167.1,Saturday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-14780,GST-6666,45695,45703,45704,RT_SUT,RC_RACK,CH_EXP,SEG_TRA,Checked-Out,5985,1077.3,4907.7,1,1,0,OK,,PASS,5985,1077.3,4907.7,Saturday,TRUE,FALSE,High Season,5985,5985,0
RES-14781,GST-7619,45699,45703,45704,RT_SUT,RC_RACK,CH_DIR,SEG_LEI,Checked-Out,6300,0,6300,1,2,0,OK,,PASS,6300,0,6300,Saturday,TRUE,FALSE,High Season,6300,6300,0
RES-14782,GST-7321,45703,45703,45704,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,2,0,OK,,PASS,1975.05,296.26,1678.79,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14783,GST-5328,45699,45703,45706,RT_SUT,RC_NONREF,CH_EXP,SEG_GRP,Checked-Out,15261.75,2747.11,12514.64,1,1,1,OK,,PASS,15261.75,2747.11,12514.64,Saturday,TRUE,FALSE,High Season,15261.75,15261.75,0
RES-14784,GST-8766,45699,45703,45704,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1931.16,347.61,1583.55,1,2,1,OK,,PASS,1931.16,347.61,1583.55,Saturday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14785,GST-6341,45700,45703,45704,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1931.16,347.61,1583.55,1,1,0,OK,,PASS,1931.16,347.61,1583.55,Saturday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14786,GST-8790,45691,45703,45706,RT_DLX,RC_PROMO,CH_WLK,SEG_GRP,Checked-Out,9922.5,0,9922.5,1,2,1,OK,,PASS,9922.5,0,9922.5,Saturday,TRUE,FALSE,High Season,9922.5,9922.5,0
RES-14787,GST-6892,45688,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,2,0,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14788,GST-7249,45694,45703,45705,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14789,GST-7484,45702,45703,45705,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14790,GST-7990,45697,45703,45704,RT_STD,RC_RACK,CH_COR,SEG_GRP,Checked-Out,2310,231,2079,1,3,2,OK,,PASS,2310,231,2079,Saturday,TRUE,FALSE,High Season,2310,2310,0
RES-14791,GST-8707,45661,45703,45705,RT_STD,RC_PROMO,CH_COR,SEG_TRA,Checked-Out,4158,415.8,3742.2,1,1,0,OK,,PASS,4158,415.8,3742.2,Saturday,TRUE,FALSE,High Season,4158,4158,0
RES-14792,GST-6363,45678,45703,45707,RT_DLX,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,12568.5,2262.33,10306.17,1,1,2,OK,,PASS,12568.5,2262.33,10306.17,Saturday,TRUE,FALSE,High Season,12568.5,12568.5,0
RES-14793,GST-5327,45663,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,2,1,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14794,GST-7131,45702,45703,45705,RT_STD,RC_CORP,CH_EXP,SEG_GRP,Checked-Out,3862.32,695.22,3167.1,1,2,0,OK,,PASS,3862.32,695.22,3167.1,Saturday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-14795,GST-5894,45666,45703,45706,RT_STD,RC_CORP,CH_BKG,SEG_TRA,Checked-Out,5793.48,869.02,4924.46,1,2,1,OK,,PASS,5793.48,869.02,4924.46,Saturday,TRUE,FALSE,High Season,5793.48,5793.48,0
RES-14796,GST-5592,45690,45703,45705,RT_STD,RC_NONREF,CH_DIR,SEG_BUS,Checked-Out,3927,0,3927,1,2,0,OK,,PASS,3927,0,3927,Saturday,TRUE,FALSE,High Season,3927,3927,0
RES-14797,GST-6266,45703,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,1,0,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14798,GST-7459,45702,45703,45706,RT_STD,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,5595.98,1007.28,4588.7,1,2,0,OK,,PASS,5595.98,1007.28,4588.7,Saturday,TRUE,FALSE,High Season,5595.98,5595.98,0
RES-14799,GST-7773,45690,45703,45704,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2194.5,395.01,1799.49,1,2,0,OK,,PASS,2194.5,395.01,1799.49,Saturday,TRUE,FALSE,High Season,2194.5,2194.5,0
RES-14800,GST-8504,45670,45703,45704,RT_DLX,RC_CORP,CH_DIR,SEG_LEI,Checked-Out,3234,0,3234,1,2,0,OK,,PASS,3234,0,3234,Saturday,TRUE,FALSE,High Season,3234,3234,0
RES-14801,GST-6598,45701,45703,45704,RT_DLX,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,3307.5,0,3307.5,1,2,1,OK,,PASS,3307.5,0,3307.5,Saturday,TRUE,FALSE,High Season,3307.5,3307.5,0
RES-14802,GST-7165,45702,45703,45705,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,3950.1,592.51,3357.59,1,2,0,OK,,PASS,3950.1,592.51,3357.59,Saturday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-14803,GST-5267,45701,45703,45704,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1865.33,279.8,1585.53,1,2,0,OK,,PASS,1865.33,279.8,1585.53,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14804,GST-5105,45700,45703,45705,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,3950.1,711.02,3239.08,1,3,1,OK,,PASS,3950.1,711.02,3239.08,Saturday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-14805,GST-7609,45686,45703,45704,RT_DLX,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,3142.12,471.32,2670.8,1,3,0,OK,,PASS,3142.12,471.32,2670.8,Saturday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-14806,GST-7758,45684,45703,45705,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3950.1,711.02,3239.08,1,2,1,OK,,PASS,3950.1,711.02,3239.08,Saturday,TRUE,FALSE,High Season,3950.1,3950.1,0
RES-14807,GST-8973,45635,45703,45704,RT_DLX,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,3142.12,565.58,2576.55,1,1,0,OK,,PASS,3142.12,565.58,2576.55,Saturday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-14808,GST-7931,45703,45703,45705,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3730.65,559.6,3171.05,1,1,1,OK,,PASS,3730.65,559.6,3171.05,Saturday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-14809,GST-5023,45678,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,1865.33,335.76,1529.57,1,1,2,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14810,GST-7788,45684,45703,45705,RT_SUT,RC_PROMO,CH_COR,SEG_GRP,Checked-Out,11340,1134,10206,1,3,0,OK,,PASS,11340,1134,10206,Saturday,TRUE,FALSE,High Season,11340,11340,0
RES-14811,GST-6313,45643,45703,45707,RT_DLX,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,13230,0,13230,1,3,0,OK,,PASS,13230,0,13230,Saturday,TRUE,FALSE,High Season,13230,13230,0
RES-14812,GST-6693,45699,45703,45704,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14813,GST-5781,45684,45703,45704,RT_DLX,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,3491.25,628.42,2862.83,1,3,0,OK,,PASS,3491.25,628.42,2862.83,Saturday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-14814,GST-8742,45691,45703,45704,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1865.33,279.8,1585.53,1,2,0,OK,,PASS,1865.33,279.8,1585.53,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14815,GST-7467,45667,45703,45704,RT_STD,RC_PROMO,CH_DIR,SEG_LEI,Checked-Out,2079,0,2079,1,2,0,OK,,PASS,2079,0,2079,Saturday,TRUE,FALSE,High Season,2079,2079,0
RES-14816,GST-8910,45684,45703,45704,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,1,0,OK,,PASS,1975.05,296.26,1678.79,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14817,GST-8748,45686,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,2,1,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14818,GST-8571,45656,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Cancelled,1975.05,355.51,1619.54,1,2,0,INFO,Cancelled with revenue,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,0,0,1975.05
RES-14819,GST-8520,45689,45703,45706,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,5595.98,1007.28,4588.7,1,2,1,OK,,PASS,5595.98,1007.28,4588.7,Saturday,TRUE,FALSE,High Season,5595.98,5595.98,0
RES-14820,GST-5847,45698,45703,45704,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Cancelled,1865.33,279.8,1585.53,1,1,1,INFO,Cancelled with revenue,PASS,1865.33,279.8,1585.53,Saturday,TRUE,FALSE,High Season,0,0,1865.33
RES-14821,GST-6767,45703,45703,45704,RT_DLX,RC_CORP,CH_DIR,SEG_LEI,Checked-Out,3234,0,3234,1,1,0,OK,,PASS,3234,0,3234,Saturday,TRUE,FALSE,High Season,3234,3234,0
RES-14822,GST-7873,45685,45703,45705,RT_STD,RC_RACK,CH_BKG,SEG_LEI,Checked-Out,4389,658.35,3730.65,1,1,1,OK,,PASS,4389,658.35,3730.65,Saturday,TRUE,FALSE,High Season,4389,4389,0
RES-14823,GST-7302,45700,45703,45706,RT_DLX,RC_CORP,CH_DIR,SEG_TRA,Checked-Out,9702,0,9702,1,2,0,OK,,PASS,9702,0,9702,Saturday,TRUE,FALSE,High Season,9702,9702,0
RES-14824,GST-7740,45699,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,1975.05,355.51,1619.54,1,2,0,OK,,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14825,GST-6820,45703,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,1,0,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14826,GST-7974,45655,45703,45705,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,3730.65,559.6,3171.05,1,1,2,OK,,PASS,3730.65,559.6,3171.05,Saturday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-14827,GST-7764,45671,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,2,2,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14828,GST-5910,45701,45703,45704,RT_DLX,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,3142.12,565.58,2576.55,1,2,0,OK,,PASS,3142.12,565.58,2576.55,Saturday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-14829,GST-7212,45696,45703,45704,RT_SUT,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,5087.25,763.09,4324.16,1,2,0,OK,,PASS,5087.25,763.09,4324.16,Saturday,TRUE,FALSE,High Season,5087.25,5087.25,0
RES-14830,GST-5229,45702,45703,45705,RT_SUT,RC_NONREF,CH_DIR,SEG_TRA,Checked-Out,10710,0,10710,1,2,1,OK,,PASS,10710,0,10710,Saturday,TRUE,FALSE,High Season,10710,10710,0
RES-14831,GST-6918,45693,45703,45704,RT_DLX,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,3491.25,628.42,2862.83,1,2,0,OK,,PASS,3491.25,628.42,2862.83,Saturday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-14832,GST-7018,45668,45703,45704,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,2,0,OK,,PASS,1975.05,296.26,1678.79,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14833,GST-5955,45670,45703,45704,RT_DLX,RC_RACK,CH_EXP,SEG_TRA,Checked-Out,3491.25,628.42,2862.83,1,2,0,OK,,PASS,3491.25,628.42,2862.83,Saturday,TRUE,FALSE,High Season,3491.25,3491.25,0
RES-14834,GST-7147,45667,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,1,1,OK,,PASS,1865.33,335.76,1529.57,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14835,GST-5924,45687,45703,45705,RT_STD,RC_RACK,CH_EXP,SEG_BUS,Checked-Out,4389,790.02,3598.98,1,2,2,OK,,PASS,4389,790.02,3598.98,Saturday,TRUE,FALSE,High Season,4389,4389,0
RES-14836,GST-7472,45693,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1975.05,355.51,1619.54,1,1,1,OK,,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14837,GST-8061,45674,45703,45704,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1865.33,279.8,1585.53,1,2,0,OK,,PASS,1865.33,279.8,1585.53,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14838,GST-5307,45670,45703,45707,RT_STD,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,7900.2,1422.04,6478.16,1,2,0,OK,,PASS,7900.2,1422.04,6478.16,Saturday,TRUE,FALSE,High Season,7900.2,7900.2,0
RES-14839,GST-8698,45685,45703,45704,RT_DLX,RC_PROMO,CH_DIR,SEG_GRP,No-Show,3307.5,0,3307.5,1,1,0,OK,,PASS,3307.5,0,3307.5,Saturday,TRUE,FALSE,High Season,0,0,3307.5
RES-14840,GST-7843,45693,45703,45704,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,1931.16,289.67,1641.49,1,2,0,OK,,PASS,1931.16,289.67,1641.49,Saturday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14841,GST-7489,45629,45703,45704,RT_DLX,RC_PROMO,CH_EXP,SEG_GRP,Checked-Out,3142.12,565.58,2576.55,1,1,0,OK,,PASS,3142.12,565.58,2576.55,Saturday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-14842,GST-7656,45695,45703,45705,RT_DLX,RC_RACK,CH_BKG,SEG_TRA,Checked-Out,6982.5,1047.38,5935.12,1,2,0,OK,,PASS,6982.5,1047.38,5935.12,Saturday,TRUE,FALSE,High Season,6982.5,6982.5,0
RES-14843,GST-8123,45698,45703,45707,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,7461.3,1343.03,6118.27,1,2,0,OK,,PASS,7461.3,1343.03,6118.27,Saturday,TRUE,FALSE,High Season,7461.3,7461.3,0
RES-14844,GST-8945,45685,45703,45704,RT_STD,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,1865.33,279.8,1585.53,1,2,0,OK,,PASS,1865.33,279.8,1585.53,Saturday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14845,GST-8323,45702,45703,45704,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,1,2,OK,,PASS,1975.05,296.26,1678.79,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14846,GST-7402,45703,45703,45705,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,3927,0,3927,1,2,0,OK,,PASS,3927,0,3927,Saturday,TRUE,FALSE,High Season,3927,3927,0
RES-14847,GST-5504,45658,45703,45705,RT_STD,RC_NONREF,CH_EXP,SEG_TRA,Checked-Out,3730.65,671.52,3059.13,1,1,0,OK,,PASS,3730.65,671.52,3059.13,Saturday,TRUE,FALSE,High Season,3730.65,3730.65,0
RES-14848,GST-8936,45703,45703,45704,RT_STD,RC_PROMO,CH_DIR,SEG_BUS,No-Show,2079,0,2079,1,1,0,OK,,PASS,2079,0,2079,Saturday,TRUE,FALSE,High Season,0,0,2079
RES-14849,GST-7856,45699,45703,45704,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1931.16,347.61,1583.55,1,1,0,OK,,PASS,1931.16,347.61,1583.55,Saturday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14850,GST-7889,45689,45703,45705,RT_STD,RC_RACK,CH_WLK,SEG_LEI,Checked-Out,4620,0,4620,1,1,0,OK,,PASS,4620,0,4620,Saturday,TRUE,FALSE,High Season,4620,4620,0
RES-14851,GST-8768,45700,45703,45704,RT_DLX,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,3142.12,565.58,2576.55,1,2,0,OK,,PASS,3142.12,565.58,2576.55,Saturday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-14852,GST-7583,45679,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_LEI,Checked-Out,1975.05,355.51,1619.54,1,2,0,OK,,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14853,GST-5730,45678,45703,45704,RT_STD,RC_NONREF,CH_COR,SEG_BUS,Checked-Out,1963.5,196.35,1767.15,1,2,1,OK,,PASS,1963.5,196.35,1767.15,Saturday,TRUE,FALSE,High Season,1963.5,1963.5,0
RES-14854,GST-6675,45693,45703,45704,RT_DLX,RC_NONREF,CH_EXP,SEG_GRP,Cancelled,2967.56,534.16,2433.4,1,2,1,INFO,Cancelled with revenue,PASS,2967.56,534.16,2433.4,Saturday,TRUE,FALSE,High Season,0,0,2967.56
RES-14855,GST-8428,45674,45703,45704,RT_DLX,RC_NONREF,CH_WLK,SEG_LEI,Checked-Out,3123.75,0,3123.75,1,2,0,OK,,PASS,3123.75,0,3123.75,Saturday,TRUE,FALSE,High Season,3123.75,3123.75,0
RES-14856,GST-7673,45655,45703,45705,RT_SUT,RC_NONREF,CH_DIR,SEG_LEI,Checked-Out,10710,0,10710,1,2,0,OK,,PASS,10710,0,10710,Saturday,TRUE,FALSE,High Season,10710,10710,0
RES-14857,GST-6445,45683,45703,45704,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14858,GST-8985,45662,45703,45704,RT_DLX,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,2967.56,445.13,2522.43,1,2,1,OK,,PASS,2967.56,445.13,2522.43,Saturday,TRUE,FALSE,High Season,2967.56,2967.56,0
RES-14859,GST-6541,45691,45703,45707,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,7461.3,1343.03,6118.27,1,1,0,OK,,PASS,7461.3,1343.03,6118.27,Saturday,TRUE,FALSE,High Season,7461.3,7461.3,0
RES-14860,GST-8385,45697,45703,45705,RT_STD,RC_RACK,CH_WLK,SEG_BUS,Checked-Out,4620,0,4620,1,2,0,OK,,PASS,4620,0,4620,Saturday,TRUE,FALSE,High Season,4620,4620,0
RES-14861,GST-7464,45703,45703,45704,RT_DLX,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,3142.12,471.32,2670.8,1,2,0,OK,,PASS,3142.12,471.32,2670.8,Saturday,TRUE,FALSE,High Season,3142.12,3142.12,0
RES-14862,GST-5947,45701,45703,45704,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,2,1,OK,,PASS,1975.05,296.26,1678.79,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14863,GST-7532,45633,45703,45704,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Cancelled,0,0,0,1,1,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14864,GST-8024,45685,45703,45704,RT_STD,RC_NONREF,CH_DIR,SEG_LEI,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Saturday,TRUE,FALSE,High Season,0,0,0
RES-14865,GST-7804,45703,45703,45705,RT_DLX,RC_NONREF,CH_EXP,SEG_BUS,Checked-Out,5935.12,1068.32,4866.81,1,2,2,OK,,PASS,5935.12,1068.32,4866.81,Saturday,TRUE,FALSE,High Season,5935.12,5935.12,0
RES-14866,GST-7848,45691,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,1975.05,355.51,1619.54,1,2,0,OK,,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14867,GST-5887,45703,45703,45705,RT_DLX,RC_NONREF,CH_DIR,SEG_TRA,Checked-Out,6247.5,0,6247.5,1,2,0,OK,,PASS,6247.5,0,6247.5,Saturday,TRUE,FALSE,High Season,6247.5,6247.5,0
RES-14868,GST-7312,45676,45703,45704,RT_STD,RC_PROMO,CH_EXP,SEG_BUS,Checked-Out,1975.05,355.51,1619.54,1,3,0,OK,,PASS,1975.05,355.51,1619.54,Saturday,TRUE,FALSE,High Season,1975.05,1975.05,0
RES-14869,GST-8170,45664,45703,45705,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,3862.32,695.22,3167.1,1,2,0,OK,,PASS,3862.32,695.22,3167.1,Saturday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-14870,GST-5837,45701,45704,45705,RT_STD,RC_NONREF,CH_EXP,SEG_LEI,Checked-Out,1865.33,335.76,1529.57,1,2,0,OK,,PASS,1865.33,335.76,1529.57,Sunday,TRUE,FALSE,High Season,1865.33,1865.33,0
RES-14871,GST-7323,45693,45704,45706,RT_SUT,RC_NONREF,CH_BKG,SEG_LEI,Checked-Out,10174.5,1526.17,8648.33,1,2,1,OK,,PASS,10174.5,1526.17,8648.33,Sunday,TRUE,FALSE,High Season,10174.5,10174.5,0
RES-14872,GST-6433,45695,45704,45707,RT_STD,RC_PROMO,CH_EXP,SEG_TRA,Checked-Out,5925.15,1066.53,4858.62,1,2,0,OK,,PASS,5925.15,1066.53,4858.62,Sunday,TRUE,FALSE,High Season,5925.15,5925.15,0
RES-14873,GST-8846,45700,45704,45706,RT_STD,RC_CORP,CH_BKG,SEG_LEI,Checked-Out,3862.32,579.35,3282.97,1,3,0,OK,,PASS,3862.32,579.35,3282.97,Sunday,TRUE,FALSE,High Season,3862.32,3862.32,0
RES-14874,GST-5329,45700,45704,45705,RT_STD,RC_RACK,CH_EXP,SEG_LEI,Checked-Out,2194.5,395.01,1799.49,1,2,0,OK,,PASS,2194.5,395.01,1799.49,Sunday,TRUE,FALSE,High Season,2194.5,2194.5,0
RES-14875,GST-8352,45682,45704,45705,RT_SUT,RC_RACK,CH_BKG,SEG_BUS,Checked-Out,5985,897.75,5087.25,1,2,0,OK,,PASS,5985,897.75,5087.25,Sunday,TRUE,FALSE,High Season,5985,5985,0
RES-14876,GST-8234,45682,45704,45705,RT_STD,RC_CORP,CH_EXP,SEG_LEI,Checked-Out,1931.16,347.61,1583.55,1,1,0,OK,,PASS,1931.16,347.61,1583.55,Sunday,TRUE,FALSE,High Season,1931.16,1931.16,0
RES-14877,GST-7756,45681,45704,45705,RT_STD,RC_RACK,CH_BKG,SEG_BUS,Cancelled,0,0,0,1,2,0,OK,,PASS,0,0,0,Sunday,TRUE,FALSE,High Season,0,0,0
RES-14878,GST-5417,45695,45704,45705,RT_STD,RC_PROMO,CH_BKG,SEG_LEI,Checked-Out,1975.05,296.26,1678.79,1,1,2,OK,,PASS,1975.05,296.26,1678.79,Sunday,TRUE,FALSE,High Season,1975.05,1975.05,0
